Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Gears,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions,Fuel avg 
FORD,F-150 4X4 (Payload Pkg),PICKUP TRUCK - STANDARD,2.7,6,2,6,0,13.3,10.7,12.3,23,288,14.825
FORD,F-150 4X4 (Payload Pkg),PICKUP TRUCK - STANDARD,3.5,6,2,6,0,15.6,11.7,13.8,20,324,15.275
FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,5,8,2,6,0,16,11.3,13.8,20,324,15.275
FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,5,8,2,6,3,21.6,15.1,18.7,15,306,17.6
FORD,F-150 FFV 4X4 (Payload Pkg),PICKUP TRUCK - STANDARD,5,8,2,6,0,16.8,12.4,14.8,19,347,15.75
FORD,F-150 FFV 4X4 (Payload Pkg),PICKUP TRUCK - STANDARD,5,8,2,6,3,21.8,15.3,18.8,15,310,17.725
FORD,FIESTA,SUBCOMPACT,1.6,4,2,6,0,8.7,6.4,7.6,37,180,14.925
FORD,FLEX,SUV - STANDARD,3.5,6,2,6,0,14.7,10.2,12.7,22,298,14.9
FORD,FLEX AWD,SUV - STANDARD,3.5,6,2,6,0,14.7,10.7,12.9,22,303,15.075
FORD,FLEX AWD GTDI,SUV - STANDARD,3.5,6,2,6,0,15.7,11.2,13.7,21,322,15.4
FORD,FOCUS,COMPACT,1,3,2,6,0,8.5,5.9,7.3,39,171,15.175
FORD,FOCUS FFV,COMPACT,2,4,2,6,0,9,6.2,7.8,36,183,14.75
FORD,FOCUS FFV,COMPACT,2,4,2,6,3,12.1,8.6,10.5,27,175,14.55
FORD,FUSION,MID-SIZE,1.5,4,2,6,0,9.9,6.5,8.4,34,197,14.7
FORD,FUSION (Start/Stop),MID-SIZE,1.5,4,2,6,0,9.4,6.3,8,35,188,14.675
FORD,FUSION,MID-SIZE,2,4,2,6,0,10.5,7,8.9,32,210,14.6
FORD,FUSION,MID-SIZE,2.5,4,2,6,0,10.5,6.9,8.9,32,209,14.575
FORD,FUSION AWD,MID-SIZE,2,4,2,6,0,10.8,7.5,9.3,30,220,14.4
FORD,MUSTANG,SUBCOMPACT,2.3,4,2,6,0,11,7.4,9.4,30,219,14.45
FORD,MUSTANG,SUBCOMPACT,3.7,6,2,6,0,12.6,8.5,10.7,26,253,14.45
FORD,MUSTANG,SUBCOMPACT,5,8,2,6,0,14.9,9.5,12.4,23,292,14.95
FORD,MUSTANG CONVERTIBLE,SUBCOMPACT,2.3,4,2,6,0,11.6,8,10,28,234,14.4
FORD,MUSTANG CONVERTIBLE,SUBCOMPACT,5,8,2,6,0,15.4,10,13,22,304,15.1
FORD,T-150 WAGON,VAN - PASSENGER,3.5,6,2,6,0,16.1,12.7,14.6,19,342,15.6
FORD,T-150 WAGON FFV,VAN - PASSENGER,3.7,6,2,6,0,16.8,13.2,15.2,19,356,16.05
FORD,T-150 WAGON FFV,VAN - PASSENGER,3.7,6,2,6,3,23.1,18.6,21,13,345,18.925
FORD,TAURUS,FULL-SIZE,2,4,2,6,0,11.8,8.1,10.1,28,237,14.5
FORD,TAURUS FFV,FULL-SIZE,3.5,6,2,6,0,13.1,8.7,11.1,25,260,14.475
FORD,TAURUS FFV,FULL-SIZE,3.5,6,2,6,3,17.6,11.6,14.9,19,248,15.775
FORD,TAURUS AWD,FULL-SIZE,3.5,6,2,6,0,14.7,9.8,12.5,23,293,15
FORD,TAURUS FFV AWD,FULL-SIZE,3.5,6,2,6,0,13.6,9.8,12.4,23,291,14.7
FORD,TAURUS FFV AWD,FULL-SIZE,3.5,6,2,6,3,18.7,13.3,16.3,17,271,16.325
FORD,TRANSIT CONNECT VAN,SPECIAL PURPOSE VEHICLE,1.6,4,2,6,0,10.8,8,9.5,30,223,14.575
FORD,TRANSIT CONNECT VAN,SPECIAL PURPOSE VEHICLE,2.5,4,2,6,0,11.9,8.6,10.4,27,243,14.475
FORD,TRANSIT CONNECT VAN FFV,SPECIAL PURPOSE VEHICLE,2.5,4,2,6,0,11.9,8.6,10.4,27,243,14.475
FORD,TRANSIT CONNECT VAN FFV,SPECIAL PURPOSE VEHICLE,2.5,4,2,6,3,16.1,11.8,14.2,20,233,15.525
FORD,TRANSIT CONNECT WAGON,SPECIAL PURPOSE VEHICLE,2.5,4,2,6,0,12.4,8.7,10.7,26,252,14.45
FORD,TRANSIT CONNECT WAGON FFV,SPECIAL PURPOSE VEHICLE,2.5,4,2,6,0,12.4,8.7,10.7,26,252,14.45
FORD,TRANSIT CONNECT WAGON FFV,SPECIAL PURPOSE VEHICLE,2.5,4,2,6,3,16.8,12,14.6,19,240,15.6
FORD,TRANSIT CONNECT WAGON LWB,SPECIAL PURPOSE VEHICLE,2.5,4,2,6,0,12.4,8.7,10.7,26,252,14.45
FORD,TRANSIT CONNECT WAGON LWB FFV,SPECIAL PURPOSE VEHICLE,2.5,4,2,6,0,12.4,8.7,10.7,26,252,14.45
FORD,TRANSIT CONNECT WAGON LWB FFV,SPECIAL PURPOSE VEHICLE,2.5,4,2,6,3,16.8,12,14.6,19,240,15.6
HONDA,ACCORD COUPE,MID-SIZE,3.5,6,2,6,0,11.4,7.3,9.5,30,223,14.55
HONDA,PILOT AWD,SUV - SMALL,3.5,6,2,9,0,12.4,9.3,11,26,257,14.675
HYUNDAI,ACCENT,COMPACT,1.6,4,2,6,0,8.9,6.3,7.7,37,179,14.975
HYUNDAI,ELANTRA,MID-SIZE,1.8,4,2,6,0,8.5,6.3,7.5,38,176,15.075
HYUNDAI,ELANTRA,MID-SIZE,2,4,2,6,0,9.7,6.7,8.3,34,194,14.675
HYUNDAI,ELANTRA GT,MID-SIZE,2,4,2,6,0,9.8,7.2,8.6,33,203,14.65
HYUNDAI,EQUUS,FULL-SIZE,5,8,2,8,1,15.8,10.2,13.3,21,312,15.075
HYUNDAI,GENESIS AWD,FULL-SIZE,3.8,6,2,8,0,14.4,9.4,12.1,23,285,14.725
HYUNDAI,GENESIS AWD,FULL-SIZE,5,8,2,8,1,17.3,10.5,14.2,20,332,15.5
HYUNDAI,GENESIS COUPE,SUBCOMPACT,3.8,6,2,8,1,14.4,9.5,12.2,23,284,14.775
HYUNDAI,SANTA FE,SUV - SMALL,3.3,6,2,6,0,12.9,9.4,11.3,25,265,14.65
HYUNDAI,SANTA FE AWD,SUV - SMALL,3.3,6,2,6,0,13,9.7,11.5,25,269,14.8
HYUNDAI,SANTA FE SPORT,SUV - SMALL,2.4,4,2,6,0,11.7,8.7,10.3,27,239,14.425
HYUNDAI,SANTA FE SPORT AWD,SUV - SMALL,2,4,2,6,0,12.9,9.7,11.5,25,266,14.775
HYUNDAI,SANTA FE SPORT AWD,SUV - SMALL,2.4,4,2,6,0,12.5,9.3,11.1,25,257,14.475
HYUNDAI,SANTA FE ULTIMATE AWD,SUV - SMALL,3.3,6,2,6,0,13.9,10.8,12.5,23,295,15.05
HYUNDAI,SONATA,FULL-SIZE,2,4,2,6,0,10.4,7.4,9.1,31,214,14.475
HYUNDAI,SONATA,FULL-SIZE,2.4,4,2,6,0,9.4,6.5,8.1,35,191,14.75
HYUNDAI,SONATA SPORT/LIMITED,FULL-SIZE,2.4,4,2,6,0,10,7,8.6,33,204,14.65
HYUNDAI,TUCSON,SUV - SMALL,2,4,2,6,0,10.1,7.6,9,31,211,14.425
HYUNDAI,TUCSON AWD,SUV - SMALL,2,4,2,6,0,11,9,10.1,28,240,14.525
INFINITI,Q50,MID-SIZE,2,4,2,7,1,10.2,7.7,9.1,31,214,14.5
INFINITI,Q50,MID-SIZE,3,6,2,7,1,12.1,8.1,10.3,27,242,14.375
INFINITI,Q50 AWD,MID-SIZE,2,4,2,7,1,10.6,8.4,9.6,29,226,14.4
INFINITI,Q50 AWD,MID-SIZE,3,6,2,7,1,12.3,8.5,10.6,27,249,14.6
INFINITI,Q50S AWD,MID-SIZE,3,6,2,7,1,12.9,9,11.1,25,262,14.5
INFINITI,Q50S RED SPORT,MID-SIZE,3,6,2,7,1,11.8,8.8,10.5,27,247,14.525
INFINITI,Q50S RED SPORT AWD,MID-SIZE,3,6,2,7,1,12.3,9.1,10.8,26,256,14.55
INFINITI,Q50 HYBRID,COMPACT,3.5,6,2,7,1,8.4,6.9,7.7,37,181,15
INFINITI,Q50 HYBRID AWD,COMPACT,3.5,6,2,7,1,8.7,7.6,8.2,34,193,14.625
INFINITI,Q70 AWD,MID-SIZE,3.7,6,2,7,1,13.2,9.7,11.6,24,274,14.625
INFINITI,Q70 AWD,MID-SIZE,5.6,8,2,7,1,14.9,10.2,12.8,22,300,14.975
INFINITI,Q70 HYBRID,MID-SIZE,3.5,6,2,7,1,8,6.9,7.5,38,177,15.1
INFINITI,QX50 AWD,STATION WAGON - SMALL,3.7,6,2,7,1,13.7,9.7,11.9,24,279,14.825
INFINITI,QX70 AWD,SUV - SMALL,3.7,6,2,7,1,14.5,10.7,12.8,22,301,15
INFINITI,QX80 4WD,SUV - STANDARD,5.6,8,2,7,1,17.4,12.2,15.1,19,354,15.925
JAGUAR,F-TYPE CONVERTIBLE,TWO-SEATER,3,6,2,8,1,12.1,8.5,10.5,27,246,14.525
JAGUAR,F-TYPE COUPE,TWO-SEATER,3,6,2,8,1,12.1,8.5,10.5,27,246,14.525
JAGUAR,F-TYPE PROJECT 7 CONVERTIBLE,TWO-SEATER,5,8,2,8,1,15,10.2,12.8,22,302,15
JAGUAR,F-TYPE R AWD CONVERTIBLE,TWO-SEATER,5,8,2,8,1,15.7,10.4,13.3,21,311,15.1
JAGUAR,F-TYPE R AWD COUPE,TWO-SEATER,5,8,2,6,1,15.7,10.4,13.3,21,311,15.1
JAGUAR,F-TYPE S CONVERTIBLE,TWO-SEATER,3,6,2,8,1,12.5,8.7,10.8,26,254,14.5
JAGUAR,F-TYPE S CONVERTIBLE AWD,TWO-SEATER,3,6,2,8,1,13,9.1,11.3,25,264,14.6
JAGUAR,F-TYPE S COUPE,TWO-SEATER,3,6,2,8,1,12.5,8.7,10.8,26,254,14.5
JAGUAR,F-TYPE S COUPE AWD,TWO-SEATER,3,6,2,8,1,13,9.1,11.3,25,264,14.6
JAGUAR,XF AWD ,MID-SIZE,3,6,2,8,1,11.9,8.3,10.3,27,241,14.375
JAGUAR,XJ R-SPORT 3.0 AWD,FULL-SIZE,3,6,2,8,1,14,8.9,11.7,24,275,14.65
JAGUAR,XJL 3.0 AWD PORTFOLIO,FULL-SIZE,3,6,2,8,1,14.1,9.3,11.9,24,279,14.825
JAGUAR,XJR,FULL-SIZE,5,8,2,8,1,15.8,10.2,13.3,21,313,15.075
JAGUAR,XJR LWB,FULL-SIZE,5,8,2,8,1,15.8,10.2,13.3,21,313,15.075
KIA,CADENZA,FULL-SIZE,3.3,6,2,6,0,12.7,8.4,10.7,26,251,14.45
KIA,FORTE,MID-SIZE,1.8,4,2,6,0,8.9,6.1,7.6,37,179,14.9
KIA,FORTE,MID-SIZE,2,4,2,6,0,9.7,6.7,8.3,34,196,14.675
KIA,FORTE 5,FULL-SIZE,1.6,4,2,6,0,11.1,8,9.7,29,228,14.45
KIA,FORTE 5,FULL-SIZE,2,4,2,6,0,9.5,7.2,8.5,33,199,14.55
KIA,FORTE KOUP,COMPACT,1.6,4,2,6,0,10.6,7.8,9.4,30,218,14.45
KIA,FORTE KOUP,COMPACT,2,4,2,6,0,9.7,7.1,8.6,33,200,14.6
KIA,K900,FULL-SIZE,3.8,6,2,8,0,13.9,9.2,11.8,24,278,14.725
KIA,K900,FULL-SIZE,5,8,2,8,0,15.6,10.6,13.4,21,318,15.15
KIA,OPTIMA,FULL-SIZE,2,4,2,6,0,10.9,7.4,9.3,30,222,14.4
KIA,OPTIMA,FULL-SIZE,2.4,4,2,6,0,9.4,6.5,8.1,35,193,14.75
KIA,RIO,COMPACT,1.6,4,2,6,0,8.7,6.3,7.7,37,178,14.925
KIA,RIO ECO,COMPACT,1.6,4,2,6,0,8.5,6.3,7.6,37,175,14.85
KIA,RONDO,STATION WAGON - MID-SIZE,2,4,2,6,0,10.1,7.6,9,31,214,14.425
KIA,SEDONA,MINIVAN,3.3,6,2,6,0,13.2,9.7,11.6,24,275,14.625
KIA,SEDONA SX,MINIVAN,3.3,6,2,6,0,12.9,9.5,11.4,25,269,14.7
KIA,SEDONA SXL,MINIVAN,3.3,6,2,6,0,14.2,10.5,12.5,23,296,15.05
KIA,SORENTO,SUV - SMALL,2,4,2,6,0,11.7,8.6,10.3,27,245,14.4
KIA,SORENTO,SUV - SMALL,2.4,4,2,6,0,11.1,8.2,9.8,29,233,14.525
KIA,SORENTO AWD,SUV - SMALL,2,4,2,6,0,12.3,9.3,10.9,26,259,14.625
KIA,SORENTO AWD,SUV - SMALL,2.4,4,2,6,0,11.4,9.2,10.4,27,245,14.5
KIA,SORENTO AWD,SUV - SMALL,3.3,6,2,6,0,13.4,9.4,11.6,24,275,14.6
KIA,SOUL,STATION WAGON - SMALL,1.6,4,2,6,0,9.8,7.8,8.9,32,206,14.625
KIA,SOUL,STATION WAGON - SMALL,2,4,2,6,0,9.8,7.5,8.8,32,208,14.525
KIA,SOUL ECO DYNAMICS,STATION WAGON - SMALL,2,4,2,6,0,9.7,7.7,8.8,32,208,14.55
KIA,SPORTAGE,SUV - SMALL,2.4,4,2,6,0,11.4,8.3,10,28,231,14.425
KIA,SPORTAGE AWD,SUV - SMALL,2,4,2,6,0,12.6,9.7,11.3,25,261,14.65
KIA,SPORTAGE AWD,SUV - SMALL,2.4,4,2,6,0,12,9.3,10.8,26,251,14.525
LAND ROVER,DISCOVERY SPORT,SUV - SMALL,2,4,2,9,1,11.9,9,10.6,27,248,14.625
LAND ROVER,LR4,SUV - STANDARD,3,6,2,8,1,16.2,12.1,14.3,20,336,15.65
LAND ROVER,RANGE ROVER,SUV - STANDARD,3,6,2,8,1,14.2,10.2,12.4,23,291,14.95
LAND ROVER,RANGE ROVER TD6 DIESEL,SUV - STANDARD,3,6,2,8,2,10.6,8.1,9.4,30,254,14.525
LAND ROVER,RANGE ROVER SUPERCHARGED,SUV - STANDARD,5,8,2,8,1,17.2,12.5,15.1,19,356,15.95
LAND ROVER,RANGE ROVER SUPERCHARGED LWB,SUV - STANDARD,5,8,2,8,1,17.2,12.5,15.1,19,356,15.95
LAND ROVER,RANGE ROVER SPORT,SUV - STANDARD,3,6,2,8,1,14.2,10.2,12.4,23,291,14.95
LAND ROVER,RANGE ROVER SPORT TD6 DIESEL,SUV - STANDARD,3,6,2,8,2,10.6,8.1,9.4,30,254,14.525
LAND ROVER,RANGE ROVER SPORT SUPERCHARGED,SUV - STANDARD,5,8,2,8,1,16.6,12.3,14.7,19,344,15.65
LAND ROVER,RANGE ROVER EVOQUE,SUV - SMALL,2,4,2,9,1,11.3,7.9,9.7,29,229,14.475
LEXUS,ES 350,MID-SIZE,3.5,6,2,6,0,11.4,7.6,9.7,29,225,14.425
LEXUS,GS 200t,MID-SIZE,2,4,2,8,1,10.6,7.2,9,31,212,14.45
LEXUS,GS 200t F SPORT,MID-SIZE,2,4,2,8,1,11.3,7.8,9.7,29,227,14.45
LEXUS,GS 350,MID-SIZE,3.5,6,2,8,1,11.9,8.1,10.2,28,237,14.55
LEXUS,GS 350 AWD,MID-SIZE,3.5,6,2,6,1,12.4,9,10.9,26,254,14.575
LEXUS,GS 350 F SPORT,MID-SIZE,3.5,6,2,8,1,12.5,8.6,10.7,26,251,14.45
LEXUS,GS F,COMPACT,5,8,2,8,1,14.9,9.7,12.5,23,293,15.025
LEXUS,GX 460,SUV - STANDARD,4.6,8,2,6,1,15.7,11.7,13.9,20,322,15.325
LEXUS,IS 200t,COMPACT,2,4,2,8,1,10.6,7.2,9,31,212,14.45
LEXUS,IS 300 AWD,COMPACT,3.5,6,2,6,1,12.6,9.2,11.1,25,258,14.475
LEXUS,IS 350,COMPACT,3.5,6,2,8,1,12.3,8.5,10.6,27,246,14.6
LEXUS,IS 350 AWD,COMPACT,3.5,6,2,6,1,12.6,9.2,11.1,25,258,14.475
LEXUS,LS 460,MID-SIZE,4.6,8,2,8,1,14.4,9.6,12.3,23,286,14.825
LEXUS,LS 460 AWD,MID-SIZE,4.6,8,2,8,1,15.2,10.2,12.9,22,303,15.075
LEXUS,LS 460 L AWD,MID-SIZE,4.6,8,2,8,1,15.2,10.2,12.9,22,303,15.075
LEXUS,LX 570,SUV - STANDARD,5.7,8,2,8,1,18.3,12.9,15.9,18,371,16.275
LEXUS,NX 200t AWD,SUV - SMALL,2,4,2,6,1,10.6,8.4,9.6,29,225,14.4
LEXUS,NX 200t AWD F SPORT,SUV - SMALL,2,4,2,6,1,10.8,8.8,9.9,29,231,14.625
LEXUS,RC 200t,SUBCOMPACT,2,4,2,8,1,10.6,7.4,9,31,214,14.5
LEXUS,RC 300 AWD,SUBCOMPACT,3.5,6,2,6,1,12.6,9.2,11.1,25,258,14.475
LEXUS,RC 350,SUBCOMPACT,3.5,6,2,8,1,12.3,8.5,10.6,27,246,14.6
LEXUS,RC 350 AWD,SUBCOMPACT,3.5,6,2,6,1,12.6,9.2,11.1,25,258,14.475
LEXUS,RC F,SUBCOMPACT,5,8,2,8,1,15.2,9.5,12.6,22,289,14.825
LEXUS,RX 350 AWD,SUV - SMALL,3.5,6,2,8,0,12.2,8.9,10.7,26,251,14.45
LINCOLN,MKC AWD,SUV - SMALL,2,4,2,6,0,12.4,9,10.9,26,256,14.575
LINCOLN,MKC AWD,SUV - SMALL,2.3,4,2,6,0,12.8,9.1,11.1,25,261,14.5
LINCOLN,MKS AWD,FULL-SIZE,3.5,6,2,6,0,14.7,9.8,12.5,23,293,15
LINCOLN,MKS AWD,FULL-SIZE,3.7,6,2,6,0,14.2,9.8,12.2,23,287,14.8
LINCOLN,MKT AWD,SUV - STANDARD,3.5,6,2,6,0,15.7,11.2,13.7,21,322,15.4
LINCOLN,MKT LIVERY,SPECIAL PURPOSE VEHICLE,2,4,2,6,0,13.1,9.4,11.4,25,268,14.725
LINCOLN,MKX AWD,SUV - SMALL,2.7,6,2,6,0,14.1,9.7,12.1,23,283,14.725
LINCOLN,MKX AWD,SUV - SMALL,3.7,6,2,6,0,14.4,10.3,12.5,23,293,15.05
LINCOLN,MKZ,MID-SIZE,2,4,2,6,0,10.5,7,8.9,32,210,14.6
LINCOLN,MKZ,MID-SIZE,3.7,6,2,6,0,12.8,8.7,10.9,26,257,14.6
LINCOLN,MKZ AWD,MID-SIZE,2,4,2,6,0,10.8,7.5,9.3,30,220,14.4
LINCOLN,MKZ AWD,MID-SIZE,3.7,6,2,6,0,13.8,9.7,11.9,24,279,14.85
LINCOLN,NAVIGATOR 4X4,SUV - STANDARD,3.5,6,2,6,0,16.2,11.9,14.3,20,334,15.6
LINCOLN,NAVIGATOR L 4X4,SUV - STANDARD,3.5,6,2,6,0,16.1,12.4,14.4,20,339,15.725
MASERATI,GHIBLI,MID-SIZE,3,6,2,8,1,14.1,9.8,12.2,23,286,14.775
MASERATI,GHIBLI S,MID-SIZE,3,6,2,8,1,14.5,10,12.5,23,293,15
MASERATI,GHIBLI SQ4,MID-SIZE,3,6,2,8,1,15,10,12.6,22,295,14.9
MASERATI,GRANTURISMO,SUBCOMPACT,4.7,8,2,6,1,18.2,11.4,15.1,19,357,15.925
MASERATI,GRANTURISMO CONVERTIBLE,SUBCOMPACT,4.7,8,2,6,1,18.2,11.6,15.2,19,360,16
MASERATI,QUATTROPORTE GTS,FULL-SIZE,3.8,8,2,8,1,16.2,11,14,20,322,15.3
MASERATI,QUATTROPORTE S,FULL-SIZE,3,6,2,8,1,15.2,10.2,12.9,22,300,15.075
MASERATI,QUATTROPORTE SQ4,FULL-SIZE,3,6,2,8,1,15.1,10.2,12.9,22,302,15.05
MAZDA,CX-3,COMPACT,2,4,2,6,0,8.2,6.7,7.6,37,179,14.875
MAZDA,CX-3 4WD,COMPACT,2,4,2,6,0,8.8,7.3,8.1,35,189,14.8
MAZDA,CX-5,SUV - SMALL,2,4,2,6,0,9,7.3,8.2,34,192,14.625
MAZDA,CX-5,SUV - SMALL,2.5,4,2,6,0,8.9,7.1,8.1,35,190,14.775
MAZDA,CX-5 4WD,SUV - SMALL,2,4,2,6,0,9.3,7.6,8.5,33,199,14.6
MAZDA,CX-5 4WD,SUV - SMALL,2.5,4,2,6,0,9.8,7.9,9,31,210,14.425
MAZDA,MAZDA3 4-DOOR,COMPACT,2,4,2,6,0,7.9,5.7,6.9,41,162,15.375
MAZDA,MAZDA3 4-DOOR,COMPACT,2.5,4,2,6,0,8.4,6.1,7.4,38,173,14.975
MAZDA,MAZDA3 4-DOOR (i-ELOOP),COMPACT,2.5,4,2,6,0,8.2,5.9,7.2,39,169,15.075
MAZDA,MAZDA3 5-DOOR,MID-SIZE,2,4,2,6,0,8,5.9,7,40,165,15.225
MAZDA,MAZDA3 5-DOOR,MID-SIZE,2.5,4,2,6,0,8.7,6.5,7.7,37,182,14.975
MAZDA,MAZDA3 5-DOOR (i-ELOOP),MID-SIZE,2.5,4,2,6,0,8.2,6,7.2,39,170,15.1
MAZDA,MAZDA5,MINIVAN,2.5,4,2,5,0,10.8,8.3,9.7,29,226,14.45
MAZDA,MAZDA6,MID-SIZE,2.5,4,2,6,0,8.8,6.1,7.6,37,178,14.875
MAZDA,MAZDA6 (i-ELOOP),MID-SIZE,2.5,4,2,6,0,8.5,5.9,7.3,39,171,15.175
MAZDA,MX-5,TWO-SEATER,2,4,2,6,1,8.9,6.5,7.8,36,183,14.8
MERCEDES-BENZ,AMG C 63,COMPACT,4,8,2,7,1,13.4,9.6,11.7,24,268,14.675
MERCEDES-BENZ,AMG C 63 S,COMPACT,4,8,2,7,1,13.4,9.6,11.7,24,268,14.675
MERCEDES-BENZ,AMG CLA 45,COMPACT,2,4,2,7,1,10.2,7.7,9.1,31,214,14.5
MERCEDES-BENZ,AMG CLS 63 S 4MATIC,COMPACT,5.5,8,2,7,1,15.1,10.8,13.1,22,308,15.25
MERCEDES-BENZ,AMG E 63 S 4MATIC,MID-SIZE,5.5,8,2,7,1,15.3,10.8,13.3,21,310,15.1
MERCEDES-BENZ,AMG E 63 S 4MATIC WAGON,STATION WAGON - MID-SIZE,5.5,8,2,7,1,15.2,11,13.3,21,310,15.125
MERCEDES-BENZ,AMG G 63,SUV - STANDARD,5.5,8,2,7,1,20,16.6,18.5,15,417,17.525
MERCEDES-BENZ,AMG G 65,SUV - STANDARD,6,12,2,7,1,24.3,17.9,21.4,13,476,19.15
MERCEDES-BENZ,AMG GL 63 S,SUV - STANDARD,5.5,8,2,7,1,18.2,14,16.3,17,369,16.375
MERCEDES-BENZ,AMG GLA 45,SUV - SMALL,2,4,2,7,1,10.3,8.1,9.3,30,216,14.425
MERCEDES-BENZ,AMG GLE 63 S 4MATIC,SUV - STANDARD,5.5,8,2,7,1,17.3,13.5,15.6,18,366,16.1
MERCEDES-BENZ,AMG GLE 63 S COUPE 4MATIC,SUV - STANDARD,5.5,8,2,7,1,17.2,12.8,15.2,19,363,16.05
MERCEDES-BENZ,AMG S 63,FULL-SIZE,5.5,8,2,7,1,15.7,10.1,13.2,21,313,15
MERCEDES-BENZ,AMG S 63 COUPE,COMPACT,5.5,8,2,7,1,15.3,10.2,13,22,313,15.125
MERCEDES-BENZ,AMG S 65,FULL-SIZE,6,12,2,7,1,18.5,11.8,15.5,18,361,15.95
MERCEDES-BENZ,AMG S 65 COUPE,COMPACT,6,12,2,7,1,18,11.3,15,19,355,15.825
MERCEDES-BENZ,AMG SL 63,TWO-SEATER,5.5,8,2,7,1,14.7,9.5,12.4,23,298,14.9
MERCEDES-BENZ,AMG SL 65,TWO-SEATER,6,12,2,7,1,16.7,11.2,14.2,20,335,15.525
MERCEDES-BENZ,AMG SLK 55,TWO-SEATER,5.5,8,2,7,1,12.4,8.5,10.6,27,252,14.625
MERCEDES-BENZ,B 250,MID-SIZE,2,4,2,7,1,9.2,6.6,8,35,188,14.7
MERCEDES-BENZ,B 250 4MATIC,MID-SIZE,2,4,2,7,1,10,7.5,8.9,32,206,14.6
MERCEDES-BENZ,C 300 4MATIC,COMPACT,2,4,2,7,1,10.1,7.8,9,31,212,14.475
MERCEDES-BENZ,C 450 AMG SPORT 4MATIC,COMPACT,3,6,2,7,1,11.1,9.6,10.4,27,231,14.525
MERCEDES-BENZ,CLA 250,COMPACT,2,4,2,7,1,9.4,6.4,8.1,35,188,14.725
MERCEDES-BENZ,CLA 250 4MATIC FFV,COMPACT,2,4,2,7,1,9.8,7.1,8.6,33,198,14.625
MERCEDES-BENZ,CLA 250 4MATIC FFV,COMPACT,2,4,2,7,3,13.1,9.8,11.6,24,198,14.625
MERCEDES-BENZ,CLS 400 4MATIC,COMPACT,3,6,2,7,1,12.2,8.8,10.7,26,252,14.425
MERCEDES-BENZ,CLS 550 4MATIC,COMPACT,4.7,8,2,7,1,13.7,9.3,11.7,24,277,14.675
MERCEDES-BENZ,E 250 BLUETEC 4MATIC,MID-SIZE,2.1,4,2,7,2,8.6,6,7.4,38,200,15
MERCEDES-BENZ,E 300 4MATIC,MID-SIZE,3.5,6,2,7,1,11.9,8.2,10.2,28,240,14.575
MERCEDES-BENZ,E 400 4MATIC,MID-SIZE,3,6,2,7,1,12,8.5,10.4,27,244,14.475
MERCEDES-BENZ,E 400 4MATIC COUPE,SUBCOMPACT,3,6,2,7,1,11.8,8.4,10.2,28,239,14.6
MERCEDES-BENZ,E 400 4MATIC WAGON,STATION WAGON - MID-SIZE,3,6,2,7,1,12.4,8.9,10.8,26,253,14.525
MERCEDES-BENZ,E 400 CABRIOLET,SUBCOMPACT,3,6,2,7,1,11.5,8.1,10,28,233,14.4
MERCEDES-BENZ,E 550 4MATIC,MID-SIZE,4.7,8,2,7,1,12.9,9.6,11.4,25,270,14.725
MERCEDES-BENZ,E 550 CABRIOLET,SUBCOMPACT,4.7,8,2,7,1,13.7,9.2,11.7,24,275,14.65
MERCEDES-BENZ,E 550 COUPE,SUBCOMPACT,4.7,8,2,7,1,13.4,8.9,11.4,25,268,14.675
MERCEDES-BENZ,G 550,SUV - STANDARD,5.5,8,2,7,1,19,16.5,17.9,16,401,17.35
MERCEDES-BENZ,GL 350 BLUETEC 4MATIC,SUV - STANDARD,3,6,2,7,2,13.6,10,12,24,322,14.9
MERCEDES-BENZ,GL 450 4MATIC,SUV - STANDARD,3,6,2,7,1,15.2,12.6,14,20,298,15.45
MERCEDES-BENZ,GL 550 4MATIC,SUV - STANDARD,4.7,8,2,7,1,17.5,13.1,15.5,18,365,16.025
MERCEDES-BENZ,GLA 250 4MATIC,SUV - SMALL,2,4,2,7,1,9.8,7.4,8.7,32,203,14.475
MERCEDES-BENZ,GLE 400 4MATIC,SUV - STANDARD,3,6,2,7,1,13.3,10.4,12,24,282,14.925
MERCEDES-BENZ,GLE 550 4MATIC,SUV - STANDARD,4.7,8,2,7,1,16.2,11.8,14.2,20,335,15.55
MERCEDES-BENZ,MAYBACH S 600,FULL-SIZE,6,12,2,7,1,18.2,11.7,15.3,18,359,15.8
MERCEDES-BENZ,METRIS CARGO,SPECIAL PURPOSE VEHICLE,2,4,2,7,1,10.8,9.5,10.2,28,233,14.625
MERCEDES-BENZ,METRIS PASSENGER,SPECIAL PURPOSE VEHICLE,2,4,2,7,1,11.5,10.2,10.9,26,248,14.65
MERCEDES-BENZ,S 400 4MATIC SWB,MID-SIZE,3,6,2,7,1,12.6,8.6,10.8,26,253,14.5
MERCEDES-BENZ,S 550 4MATIC SWB,MID-SIZE,4.7,8,2,7,1,14.7,9.1,12.2,23,294,14.75
